Source;Target;Type;Id;Label;Weight
358;760;Directed;7380;;1.0
373;205;Directed;7507;;1.0
373;148;Directed;7506;;1.0
373;373;Directed;7508;;1.0
373;752;Directed;7509;;1.0
379;205;Directed;7548;;1.0
379;148;Directed;7546;;1.0
379;188;Directed;7547;;1.0
379;379;Directed;7549;;1.0
379;410;Directed;7550;;1.0
392;205;Directed;7624;;1.0
392;148;Directed;7623;;1.0
392;392;Directed;7625;;1.0
392;953;Directed;7626;;1.0
392;955;Directed;7627;;1.0
393;205;Directed;7629;;1.0
393;148;Directed;7628;;1.0
393;1007;Directed;7633;;1.0
393;393;Directed;7630;;1.0
393;728;Directed;7631;;1.0
393;750;Directed;7632;;1.0
410;205;Directed;7819;;2.0
410;148;Directed;7817;;2.0
410;406;Directed;7821;;1.0
410;188;Directed;7818;;1.0
410;379;Directed;7820;;1.0
410;410;Directed;7822;;2.0
410;625;Directed;7823;;1.0
410;689;Directed;7824;;1.0
411;205;Directed;7826;;1.0
411;148;Directed;7825;;1.0
411;206;Directed;7827;;1.0
411;411;Directed;7828;;1.0
411;413;Directed;7829;;1.0
413;205;Directed;7834;;1.0
413;148;Directed;7833;;1.0
413;206;Directed;7835;;1.0
413;411;Directed;7836;;1.0
413;413;Directed;7837;;1.0
417;205;Directed;7854;;1.0
417;148;Directed;7853;;1.0
417;642;Directed;7858;;1.0
417;567;Directed;7856;;1.0
417;417;Directed;7855;;1.0
417;633;Directed;7857;;1.0
477;205;Directed;8240;;1.0
477;886;Directed;8243;;1.0
477;148;Directed;8239;;1.0
477;939;Directed;8244;;1.0
477;477;Directed;8241;;1.0
477;565;Directed;8242;;1.0
477;940;Directed;8245;;1.0
548;205;Directed;8691;;1.0
548;148;Directed;8690;;1.0
548;318;Directed;8692;;1.0
548;548;Directed;8693;;1.0
548;552;Directed;8694;;1.0
548;569;Directed;8695;;1.0
548;678;Directed;8696;;1.0
552;205;Directed;8714;;1.0
552;148;Directed;8713;;1.0
552;318;Directed;8715;;1.0
552;548;Directed;8716;;1.0
552;552;Directed;8717;;1.0
552;569;Directed;8718;;1.0
552;678;Directed;8719;;1.0
559;205;Directed;8765;;2.0
559;538;Directed;8768;;1.0
559;148;Directed;8764;;1.0
559;217;Directed;8766;;1.0
559;761;Directed;8771;;1.0
559;687;Directed;8770;;1.0
559;559;Directed;8769;;2.0
559;905;Directed;8773;;1.0
559;241;Directed;8767;;1.0
559;883;Directed;8772;;1.0
565;205;Directed;8802;;1.0
565;886;Directed;8805;;1.0
565;148;Directed;8801;;1.0
565;939;Directed;8806;;1.0
565;477;Directed;8803;;1.0
565;565;Directed;8804;;1.0
565;940;Directed;8807;;1.0
569;205;Directed;8828;;1.0
569;148;Directed;8827;;1.0
569;318;Directed;8829;;1.0
569;548;Directed;8830;;1.0
569;552;Directed;8831;;1.0
569;569;Directed;8832;;1.0
569;678;Directed;8833;;1.0
593;205;Directed;9012;;1.0
593;148;Directed;9011;;1.0
593;614;Directed;9014;;1.0
593;593;Directed;9013;;1.0
593;909;Directed;9015;;1.0
618;205;Directed;9189;;2.0
618;755;Directed;9193;;1.0
618;148;Directed;9188;;1.0
618;406;Directed;9190;;1.0
618;648;Directed;9192;;1.0
618;766;Directed;9194;;1.0
618;618;Directed;9191;;2.0
618;792;Directed;9195;;1.0
618;887;Directed;9196;;1.0
618;932;Directed;9197;;1.0
625;205;Directed;9231;;1.0
625;148;Directed;9230;;1.0
625;406;Directed;9232;;1.0
625;410;Directed;9233;;1.0
625;625;Directed;9234;;1.0
625;689;Directed;9235;;1.0
633;205;Directed;9275;;1.0
633;148;Directed;9274;;1.0
633;642;Directed;9279;;1.0
633;567;Directed;9277;;1.0
633;417;Directed;9276;;1.0
633;633;Directed;9278;;1.0
653;205;Directed;9405;;1.0
653;148;Directed;9404;;1.0
653;653;Directed;9406;;1.0
653;946;Directed;9407;;1.0
653;1036;Directed;9408;;1.0
668;205;Directed;9491;;1.0
668;886;Directed;9494;;1.0
668;148;Directed;9490;;1.0
668;687;Directed;9493;;1.0
668;668;Directed;9492;;1.0
678;205;Directed;9554;;1.0
678;148;Directed;9553;;1.0
678;318;Directed;9555;;1.0
678;548;Directed;9556;;1.0
678;552;Directed;9557;;1.0
678;569;Directed;9558;;1.0
678;678;Directed;9559;;1.0
689;205;Directed;9631;;1.0
689;148;Directed;9630;;1.0
689;406;Directed;9632;;1.0
689;410;Directed;9633;;1.0
689;625;Directed;9634;;1.0
689;689;Directed;9635;;1.0
728;205;Directed;9929;;1.0
728;148;Directed;9928;;1.0
728;1007;Directed;9933;;1.0
728;393;Directed;9930;;1.0
728;728;Directed;9931;;1.0
728;750;Directed;9932;;1.0
750;205;Directed;10129;;1.0
750;148;Directed;10128;;1.0
750;1007;Directed;10133;;1.0
750;393;Directed;10130;;1.0
750;728;Directed;10131;;1.0
750;750;Directed;10132;;1.0
752;205;Directed;10141;;1.0
752;148;Directed;10140;;1.0
752;373;Directed;10142;;1.0
752;752;Directed;10143;;1.0
760;205;Directed;10236;;1.0
760;837;Directed;10240;;1.0
760;148;Directed;10235;;1.0
760;354;Directed;10237;;1.0
760;358;Directed;10238;;1.0
760;760;Directed;10239;;1.0
792;205;Directed;10511;;1.0
792;148;Directed;10510;;1.0
792;406;Directed;10512;;1.0
792;648;Directed;10514;;1.0
792;618;Directed;10513;;1.0
792;792;Directed;10515;;1.0
813;205;Directed;10639;;1.0
813;148;Directed;10638;;1.0
813;1007;Directed;10642;;1.0
813;813;Directed;10640;;1.0
813;920;Directed;10641;;1.0
839;205;Directed;10799;;1.0
839;148;Directed;10798;;1.0
839;230;Directed;10800;;1.0
839;839;Directed;10801;;1.0
839;956;Directed;10802;;1.0
849;205;Directed;10852;;1.0
849;148;Directed;10851;;1.0
849;849;Directed;10853;;1.0
849;1085;Directed;10854;;1.0
875;205;Directed;11075;;1.0
875;148;Directed;11074;;1.0
875;263;Directed;11076;;1.0
875;291;Directed;11077;;1.0
875;875;Directed;11078;;1.0
909;205;Directed;11462;;3.0
909;148;Directed;11461;;1.0
909;614;Directed;11465;;1.0
909;593;Directed;11464;;1.0
909;909;Directed;11467;;3.0
909;427;Directed;11463;;1.0
909;841;Directed;11466;;1.0
909;1056;Directed;11468;;1.0
909;1059;Directed;11469;;1.0
920;205;Directed;11552;;1.0
920;148;Directed;11551;;1.0
920;1007;Directed;11555;;1.0
920;813;Directed;11553;;1.0
920;920;Directed;11554;;1.0
940;205;Directed;11730;;1.0
940;886;Directed;11733;;1.0
940;148;Directed;11729;;1.0
940;939;Directed;11734;;1.0
940;477;Directed;11731;;1.0
940;565;Directed;11732;;1.0
940;940;Directed;11735;;1.0
946;205;Directed;11767;;1.0
946;148;Directed;11766;;1.0
946;653;Directed;11768;;1.0
946;946;Directed;11769;;1.0
946;1036;Directed;11770;;1.0
948;205;Directed;11777;;1.0
948;148;Directed;11776;;1.0
948;948;Directed;11778;;1.0
948;1020;Directed;11779;;1.0
951;205;Directed;11792;;1.0
951;148;Directed;11791;;1.0
951;1007;Directed;11794;;1.0
951;951;Directed;11793;;1.0
953;205;Directed;11801;;2.0
953;148;Directed;11800;;2.0
953;879;Directed;11803;;1.0
953;392;Directed;11802;;1.0
953;953;Directed;11804;;2.0
953;955;Directed;11805;;1.0
955;205;Directed;11813;;1.0
955;148;Directed;11812;;1.0
955;392;Directed;11814;;1.0
955;953;Directed;11815;;1.0
955;955;Directed;11816;;1.0
956;205;Directed;11818;;1.0
956;148;Directed;11817;;1.0
956;230;Directed;11819;;1.0
956;839;Directed;11820;;1.0
956;956;Directed;11821;;1.0
1020;205;Directed;12314;;1.0
1020;148;Directed;12313;;1.0
1020;948;Directed;12315;;1.0
1020;1020;Directed;12316;;1.0
1036;205;Directed;12403;;2.0
1036;148;Directed;12401;;1.0
1036;175;Directed;12402;;1.0
1036;360;Directed;12404;;1.0
1036;469;Directed;12405;;1.0
1036;653;Directed;12406;;1.0
1036;946;Directed;12407;;1.0
1036;1036;Directed;12408;;2.0
1085;205;Directed;12717;;1.0
1085;148;Directed;12716;;1.0
1085;849;Directed;12718;;1.0
1085;1085;Directed;12719;;1.0
150;205;Directed;4591;;3.0
150;1007;Directed;4601;;1.0
150;150;Directed;4590;;3.0
150;251;Directed;4592;;1.0
150;278;Directed;4593;;1.0
150;299;Directed;4594;;1.0
150;378;Directed;4595;;1.0
150;444;Directed;4596;;1.0
150;580;Directed;4597;;1.0
150;657;Directed;4598;;1.0
150;680;Directed;4599;;1.0
150;970;Directed;4600;;1.0
251;205;Directed;6607;;1.0
251;150;Directed;6606;;1.0
251;251;Directed;6608;;1.0
251;299;Directed;6609;;1.0
251;580;Directed;6610;;1.0
251;657;Directed;6611;;1.0
251;970;Directed;6612;;1.0
278;205;Directed;6768;;2.0
278;1007;Directed;6775;;1.0
278;150;Directed;6767;;1.0
278;278;Directed;6770;;2.0
278;680;Directed;6774;;1.0
278;276;Directed;6769;;1.0
278;319;Directed;6771;;1.0
278;540;Directed;6772;;1.0
278;643;Directed;6773;;1.0
299;205;Directed;6900;;1.0
299;150;Directed;6899;;1.0
299;251;Directed;6901;;1.0
299;299;Directed;6902;;1.0
299;580;Directed;6903;;1.0
299;657;Directed;6904;;1.0
299;970;Directed;6905;;1.0
378;205;Directed;7534;;3.0
378;695;Directed;7543;;2.0
378;438;Directed;7538;;1.0
378;150;Directed;7532;;1.0
378;378;Directed;7536;;3.0
378;444;Directed;7539;;1.0
378;187;Directed;7533;;1.0
378;327;Directed;7535;;1.0
378;404;Directed;7537;;1.0
378;479;Directed;7540;;1.0
378;832;Directed;7544;;1.0
378;930;Directed;7545;;1.0
378;480;Directed;7541;;1.0
378;674;Directed;7542;;1.0
444;205;Directed;8045;;1.0
444;150;Directed;8044;;1.0
444;378;Directed;8046;;1.0
444;444;Directed;8047;;1.0
580;205;Directed;8929;;1.0
580;150;Directed;8928;;1.0
580;251;Directed;8930;;1.0
580;299;Directed;8931;;1.0
580;580;Directed;8932;;1.0
580;657;Directed;8933;;1.0
580;970;Directed;8934;;1.0
657;205;Directed;9427;;1.0
657;150;Directed;9426;;1.0
657;251;Directed;9428;;1.0
657;299;Directed;9429;;1.0
657;580;Directed;9430;;1.0
657;657;Directed;9431;;1.0
657;970;Directed;9432;;1.0
680;205;Directed;9571;;1.0
680;1007;Directed;9574;;1.0
680;150;Directed;9570;;1.0
680;278;Directed;9572;;1.0
680;680;Directed;9573;;1.0
970;205;Directed;11917;;1.0
970;150;Directed;11916;;1.0
970;251;Directed;11918;;1.0
970;299;Directed;11919;;1.0
970;580;Directed;11920;;1.0
970;657;Directed;11921;;1.0
970;970;Directed;11922;;1.0
151;205;Directed;4603;;1.0
151;886;Directed;4608;;1.0
151;987;Directed;4610;;1.0
151;572;Directed;4606;;1.0
151;151;Directed;4602;;1.0
151;227;Directed;4604;;1.0
151;359;Directed;4605;;1.0
151;601;Directed;4607;;1.0
151;965;Directed;4609;;1.0
227;205;Directed;6392;;1.0
227;886;Directed;6397;;1.0
227;987;Directed;6399;;1.0
227;572;Directed;6395;;1.0
227;151;Directed;6391;;1.0
227;227;Directed;6393;;1.0
227;359;Directed;6394;;1.0
227;601;Directed;6396;;1.0
227;965;Directed;6398;;1.0
359;205;Directed;7383;;1.0
359;886;Directed;7388;;1.0
359;987;Directed;7390;;1.0
359;572;Directed;7386;;1.0
359;151;Directed;7382;;1.0
359;227;Directed;7384;;1.0
359;359;Directed;7385;;1.0
359;601;Directed;7387;;1.0
359;965;Directed;7389;;1.0
601;205;Directed;9053;;1.0
601;886;Directed;9058;;1.0
601;987;Directed;9060;;1.0
601;572;Directed;9056;;1.0
601;151;Directed;9052;;1.0
601;227;Directed;9054;;1.0
601;359;Directed;9055;;1.0
601;601;Directed;9057;;1.0
601;965;Directed;9059;;1.0
965;205;Directed;11882;;1.0
965;886;Directed;11887;;1.0
965;987;Directed;11889;;1.0
965;572;Directed;11885;;1.0
965;151;Directed;11881;;1.0
965;227;Directed;11883;;1.0
965;359;Directed;11884;;1.0
965;601;Directed;11886;;1.0
965;965;Directed;11888;;1.0
152;205;Directed;4612;;1.0
152;152;Directed;4611;;1.0
152;1038;Directed;4613;;1.0
1038;205;Directed;12418;;1.0
1038;152;Directed;12417;;1.0
1038;1038;Directed;12419;;1.0
153;205;Directed;4615;;1.0
153;153;Directed;4614;;1.0
153;255;Directed;4616;;1.0
153;616;Directed;4617;;1.0
255;205;Directed;6631;;1.0
255;153;Directed;6630;;1.0
255;255;Directed;6632;;1.0
255;616;Directed;6633;;1.0
616;205;Directed;9167;;3.0
616;989;Directed;9174;;1.0
616;341;Directed;9169;;1.0
616;153;Directed;9166;;1.0
616;255;Directed;9168;;1.0
616;616;Directed;9170;;3.0
616;835;Directed;9172;;1.0
616;637;Directed;9171;;1.0
616;982;Directed;9173;;1.0
154;205;Directed;4619;;1.0
154;406;Directed;4620;;1.0
154;766;Directed;4621;;1.0
154;154;Directed;4618;;1.0
155;205;Directed;4623;;1.0
155;766;Directed;4625;;1.0
155;155;Directed;4622;;1.0
155;271;Directed;4624;;1.0
271;205;Directed;6732;;1.0
271;766;Directed;6734;;1.0
271;155;Directed;6731;;1.0
271;271;Directed;6733;;1.0
156;205;Directed;4627;;1.0
156;886;Directed;4630;;1.0
156;851;Directed;4629;;1.0
156;156;Directed;4626;;1.0
156;835;Directed;4628;;1.0
156;905;Directed;4631;;1.0
835;205;Directed;10763;;2.0
835;886;Directed;10768;;1.0
835;851;Directed;10767;;1.0
835;616;Directed;10764;;1.0
835;156;Directed;10762;;1.0
835;835;Directed;10766;;2.0
835;905;Directed;10769;;1.0
835;637;Directed;10765;;1.0
905;205;Directed;11427;;3.0
905;886;Directed;11436;;2.0
905;538;Directed;11429;;1.0
905;851;Directed;11434;;1.0
905;559;Directed;11430;;1.0
905;156;Directed;11426;;1.0
905;835;Directed;11433;;1.0
905;905;Directed;11437;;3.0
905;241;Directed;11428;;1.0
905;581;Directed;11431;;1.0
905;688;Directed;11432;;1.0
905;883;Directed;11435;;1.0
157;205;Directed;4633;;1.0
157;906;Directed;4635;;1.0
157;157;Directed;4632;;1.0
157;751;Directed;4634;;1.0
157;919;Directed;4636;;1.0
157;944;Directed;4637;;1.0
751;205;Directed;10135;;1.0
751;906;Directed;10137;;1.0
751;157;Directed;10134;;1.0
751;751;Directed;10136;;1.0
751;919;Directed;10138;;1.0
751;944;Directed;10139;;1.0
919;205;Directed;11539;;3.0
919;906;Directed;11546;;1.0
919;157;Directed;11538;;1.0
919;751;Directed;11543;;1.0
919;919;Directed;11547;;3.0
919;944;Directed;11548;;1.0
919;365;Directed;11540;;1.0
919;535;Directed;11541;;1.0
919;711;Directed;11542;;1.0
919;786;Directed;11544;;1.0
919;903;Directed;11545;;1.0
919;998;Directed;11549;;1.0
919;1099;Directed;11550;;1.0
944;205;Directed;11752;;2.0
944;538;Directed;11753;;1.0
944;906;Directed;11757;;1.0
944;766;Directed;11755;;1.0
944;157;Directed;11751;;1.0
944;751;Directed;11754;;1.0
944;919;Directed;11758;;1.0
944;944;Directed;11759;;2.0
944;887;Directed;11756;;1.0
158;205;Directed;4639;;1.0
158;766;Directed;4640;;1.0
158;851;Directed;4641;;1.0
158;158;Directed;4638;;1.0
159;205;Directed;4644;;1.0
159;617;Directed;4646;;1.0
159;366;Directed;4645;;1.0
159;1027;Directed;4648;;1.0
159;159;Directed;4642;;1.0
159;189;Directed;4643;;1.0
159;649;Directed;4647;;1.0
189;205;Directed;4948;;2.0
189;617;Directed;4954;;1.0
189;366;Directed;4952;;1.0
189;1027;Directed;4957;;1.0
189;159;Directed;4946;;1.0
189;189;Directed;4947;;2.0
189;649;Directed;4955;;1.0
189;270;Directed;4949;;1.0
189;331;Directed;4950;;1.0
189;332;Directed;4951;;1.0
189;571;Directed;4953;;1.0
189;855;Directed;4956;;1.0
189;1058;Directed;4958;;1.0
649;205;Directed;9384;;1.0
649;617;Directed;9386;;1.0
649;366;Directed;9385;;1.0
649;1027;Directed;9388;;1.0
649;159;Directed;9382;;1.0
649;189;Directed;9383;;1.0
649;649;Directed;9387;;1.0
160;205;Directed;4650;;1.0
160;305;Directed;4652;;1.0
160;648;Directed;4653;;1.0
160;867;Directed;4654;;1.0
160;1009;Directed;4655;;1.0
160;160;Directed;4649;;1.0
160;268;Directed;4651;;1.0
268;205;Directed;6711;;1.0
268;305;Directed;6713;;1.0
268;648;Directed;6714;;1.0
268;867;Directed;6715;;1.0
268;1009;Directed;6716;;1.0
268;160;Directed;6710;;1.0
268;268;Directed;6712;;1.0
161;205;Directed;4657;;2.0
161;161;Directed;4656;;2.0
161;306;Directed;4658;;1.0
161;333;Directed;4659;;1.0
161;545;Directed;4660;;1.0
161;764;Directed;4661;;1.0
161;820;Directed;4662;;1.0
306;205;Directed;6970;;1.0
306;161;Directed;6969;;1.0
306;306;Directed;6971;;1.0
306;333;Directed;6972;;1.0
306;820;Directed;6973;;1.0
333;205;Directed;7214;;1.0
333;161;Directed;7213;;1.0
333;306;Directed;7215;;1.0
333;333;Directed;7216;;1.0
333;820;Directed;7217;;1.0
545;205;Directed;8673;;1.0
545;161;Directed;8672;;1.0
545;545;Directed;8674;;1.0
545;764;Directed;8675;;1.0
764;205;Directed;10285;;2.0
764;161;Directed;10284;;1.0
764;545;Directed;10287;;1.0
764;764;Directed;10288;;2.0
764;370;Directed;10286;;1.0
764;991;Directed;10289;;1.0
820;205;Directed;10680;;1.0
820;161;Directed;10679;;1.0
820;306;Directed;10681;;1.0
820;333;Directed;10682;;1.0
820;820;Directed;10683;;1.0
162;205;Directed;4664;;2.0
162;305;Directed;4665;;2.0
162;867;Directed;4666;;2.0
162;162;Directed;4663;;2.0
162;1092;Directed;4667;;2.0
1092;205;Directed;12768;;3.0
1092;305;Directed;12769;;2.0
1092;867;Directed;12770;;2.0
1092;1042;Directed;12772;;1.0
1092;162;Directed;12767;;2.0
1092;1092;Directed;12773;;3.0
1092;957;Directed;12771;;1.0
176;205;Directed;4871;;1.0
176;163;Directed;4869;;1.0
176;176;Directed;4870;;1.0
176;259;Directed;4872;;1.0
176;850;Directed;4873;;1.0
176;966;Directed;4874;;1.0
182;205;Directed;4906;;1.0
182;163;Directed;4904;;1.0
182;182;Directed;4905;;1.0
182;370;Directed;4907;;1.0
225;205;Directed;6377;;1.0
225;163;Directed;6376;;1.0
225;280;Directed;6379;;1.0
225;789;Directed;6380;;1.0
225;225;Directed;6378;;1.0
233;205;Directed;6437;;1.0
233;163;Directed;6436;;1.0
233;231;Directed;6438;;1.0
233;233;Directed;6439;;1.0
233;791;Directed;6440;;1.0
259;205;Directed;6663;;2.0
259;236;Directed;6664;;1.0
259;163;Directed;6661;;1.0
259;538;Directed;6666;;1.0
259;176;Directed;6662;;1.0
259;259;Directed;6665;;2.0
259;850;Directed;6667;;1.0
259;966;Directed;6669;;1.0
259;887;Directed;6668;;1.0
283;205;Directed;6810;;1.0
283;163;Directed;6809;;1.0
283;283;Directed;6811;;1.0
283;787;Directed;6812;;1.0
302;205;Directed;6918;;1.0
302;320;Directed;6921;;1.0
302;163;Directed;6917;;1.0
302;217;Directed;6919;;1.0
302;302;Directed;6920;;1.0
302;348;Directed;6922;;1.0
325;205;Directed;7141;;2.0
325;163;Directed;7140;;1.0
325;257;Directed;7142;;1.0
325;927;Directed;7149;;1.0
325;325;Directed;7143;;2.0
325;578;Directed;7145;;1.0
325;583;Directed;7146;;1.0
325;737;Directed;7147;;1.0
325;923;Directed;7148;;1.0
325;433;Directed;7144;;1.0
348;205;Directed;7308;;2.0
348;198;Directed;7307;;1.0
348;320;Directed;7311;;1.0
348;398;Directed;7314;;1.0
348;163;Directed;7306;;1.0
348;217;Directed;7309;;1.0
348;302;Directed;7310;;1.0
348;348;Directed;7313;;2.0
348;347;Directed;7312;;1.0
348;1046;Directed;7315;;1.0
369;205;Directed;7468;;1.0
369;163;Directed;7467;;1.0
369;1042;Directed;7472;;1.0
369;369;Directed;7469;;1.0
369;494;Directed;7470;;1.0
369;958;Directed;7471;;1.0
370;205;Directed;7475;;3.0
370;163;Directed;7473;;1.0
370;764;Directed;7480;;1.0
370;182;Directed;7474;;1.0
370;370;Directed;7478;;3.0
370;222;Directed;7476;;1.0
370;254;Directed;7477;;1.0
370;762;Directed;7479;;1.0
370;991;Directed;7481;;1.0
384;205;Directed;7573;;1.0
384;163;Directed;7572;;1.0
384;748;Directed;7577;;1.0
384;384;Directed;7574;;1.0
384;409;Directed;7575;;1.0
384;652;Directed;7576;;1.0
384;874;Directed;7578;;1.0
409;205;Directed;7811;;1.0
409;163;Directed;7810;;1.0
409;748;Directed;7815;;1.0
409;384;Directed;7812;;1.0
409;409;Directed;7813;;1.0
409;652;Directed;7814;;1.0
409;874;Directed;7816;;1.0
439;205;Directed;8016;;1.0
439;163;Directed;8015;;1.0
439;439;Directed;8017;;1.0
439;440;Directed;8018;;1.0
440;205;Directed;8020;;1.0
440;163;Directed;8019;;1.0
440;439;Directed;8021;;1.0
440;440;Directed;8022;;1.0
494;205;Directed;8350;;1.0
494;163;Directed;8349;;1.0
494;1042;Directed;8354;;1.0
494;369;Directed;8351;;1.0
494;494;Directed;8352;;1.0
494;958;Directed;8353;;1.0
578;205;Directed;8905;;3.0
578;163;Directed;8904;;1.0
578;990;Directed;8915;;1.0
578;927;Directed;8914;;1.0
578;325;Directed;8907;;1.0
578;578;Directed;8910;;3.0
578;583;Directed;8911;;1.0
578;737;Directed;8912;;1.0
578;923;Directed;8913;;1.0
578;295;Directed;8906;;1.0
578;497;Directed;8908;;1.0
578;511;Directed;8909;;1.0
579;205;Directed;8917;;3.0
579;236;Directed;8918;;1.0
579;163;Directed;8916;;2.0
579;371;Directed;8919;;1.0
579;695;Directed;8921;;1.0
579;763;Directed;8922;;1.0
579;851;Directed;8923;;1.0
579;1042;Directed;8926;;1.0
579;579;Directed;8920;;3.0
579;925;Directed;8924;;2.0
579;1054;Directed;8927;;1.0
579;926;Directed;8925;;1.0
583;205;Directed;8946;;1.0
583;163;Directed;8945;;1.0
583;927;Directed;8952;;1.0
583;325;Directed;8947;;1.0
583;578;Directed;8948;;1.0
583;583;Directed;8949;;1.0
583;737;Directed;8950;;1.0
583;923;Directed;8951;;1.0
640;205;Directed;9311;;1.0
640;320;Directed;9312;;1.0
640;163;Directed;9310;;1.0
640;640;Directed;9313;;1.0
640;641;Directed;9314;;1.0
640;983;Directed;9315;;1.0
640;985;Directed;9316;;1.0
641;205;Directed;9318;;1.0
641;320;Directed;9319;;1.0
641;163;Directed;9317;;1.0
641;640;Directed;9320;;1.0
641;641;Directed;9321;;1.0
641;983;Directed;9322;;1.0
641;985;Directed;9323;;1.0
652;205;Directed;9398;;1.0
652;163;Directed;9397;;1.0
652;748;Directed;9402;;1.0
652;384;Directed;9399;;1.0
652;409;Directed;9400;;1.0
652;652;Directed;9401;;1.0
652;874;Directed;9403;;1.0
726;205;Directed;9917;;2.0
726;886;Directed;9921;;1.0
726;163;Directed;9916;;1.0
726;989;Directed;9923;;1.0
726;217;Directed;9918;;1.0
726;851;Directed;9920;;1.0
726;726;Directed;9919;;2.0
726;961;Directed;9922;;1.0
737;205;Directed;10004;;1.0
737;163;Directed;10003;;1.0
737;927;Directed;10010;;1.0
737;325;Directed;10005;;1.0
737;578;Directed;10006;;1.0
737;583;Directed;10007;;1.0
737;737;Directed;10008;;1.0
737;923;Directed;10009;;1.0
787;205;Directed;10474;;1.0
787;163;Directed;10473;;1.0
787;283;Directed;10475;;1.0
787;787;Directed;10476;;1.0
791;205;Directed;10506;;1.0
791;163;Directed;10505;;1.0
791;231;Directed;10507;;1.0
791;233;Directed;10508;;1.0
791;791;Directed;10509;;1.0
850;205;Directed;10857;;1.0
850;163;Directed;10855;;1.0
850;176;Directed;10856;;1.0
850;259;Directed;10858;;1.0
850;850;Directed;10859;;1.0
850;966;Directed;10860;;1.0
874;205;Directed;11068;;1.0
874;163;Directed;11067;;1.0
874;748;Directed;11072;;1.0
874;384;Directed;11069;;1.0
874;409;Directed;11070;;1.0
874;652;Directed;11071;;1.0
874;874;Directed;11073;;1.0
923;205;Directed;11570;;2.0
923;163;Directed;11569;;1.0
923;927;Directed;11577;;1.0
923;325;Directed;11571;;1.0
923;578;Directed;11573;;1.0
923;583;Directed;11574;;1.0
923;737;Directed;11575;;1.0
923;923;Directed;11576;;2.0
923;474;Directed;11572;;1.0
925;205;Directed;11585;;5.0
925;163;Directed;11584;;2.0
925;705;Directed;11590;;1.0
925;371;Directed;11586;;1.0
925;695;Directed;11589;;1.0
925;763;Directed;11592;;1.0
925;1042;Directed;11597;;1.0
925;735;Directed;11591;;1.0
925;579;Directed;11588;;2.0
925;925;Directed;11595;;5.0
925;1054;Directed;11598;;1.0
925;462;Directed;11587;;1.0
925;790;Directed;11593;;1.0
925;829;Directed;11594;;1.0
